"Drug","Pathway","Start","End","Type","Strength"
"osimertinib","DNA damage response","CNA_BRCA2","RPPA_MRE11A","dir",0.1962
"osimertinib","DNA damage response","CNA_BRCA2","RPPA_TP53","dir",0.0407
"osimertinib","DNA damage response","CNA_BRCA2","RPPA_RAD50","dir",0.1644
"osimertinib","DNA damage response","CNA_BRCA2","RPPA_RAD51","dir",0.0406
"osimertinib","DNA damage response","CNA_BRCA2","RPPA_XRCC1","dir",0.0341
"osimertinib","DNA damage response","CNA_RAD51","mRNA_RAD51","dir",0.7668
"osimertinib","DNA damage response","CNA_RAD51","mRNA_TP53BP1","dir",0.1384
"osimertinib","DNA damage response","CNA_RAD51","mRNA_XRCC1","dir",0.033
"osimertinib","DNA damage response","CNA_RAD51","mRNA_XRCC5","dir",0.0487
"osimertinib","DNA damage response","CNA_RAD51","mRNA_RAD50","dir",0.1095
"osimertinib","DNA damage response","CNA_RAD51","mRNA_BRCA2","dir",0.0711
"osimertinib","DNA damage response","CNA_RAD51","mRNA_TP53","dir",0.0264
"osimertinib","DNA damage response","CNA_RAD51","mRNA_ATM","dir",0.0407
"osimertinib","DNA damage response","CNA_RAD51","mRNA_CHEK1","dir",0.127
"osimertinib","DNA damage response","CNA_RAD51","mRNA_CHEK2","dir",0.0399
"osimertinib","DNA damage response","CNA_RAD51","RPPA_TP53BP1","dir",0.0558
"osimertinib","DNA damage response","CNA_RAD51","RPPA_ATM","dir",0.0489
"osimertinib","DNA damage response","CNA_RAD51","RPPA_BRCA2","dir",0.2403
"osimertinib","DNA damage response","CNA_RAD51","RPPA_CHEK1","dir",0.0399
"osimertinib","DNA damage response","CNA_RAD51","RPPA_CHEK2","dir",0.0424
"osimertinib","DNA damage response","CNA_RAD51","RPPA_XRCC5","dir",0.0349
"osimertinib","DNA damage response","CNA_RAD51","RPPA_MRE11A","dir",0.0388
"osimertinib","DNA damage response","CNA_RAD51","RPPA_TP53","dir",0.0628
"osimertinib","DNA damage response","CNA_RAD51","RPPA_RAD50","dir",0.0383
"osimertinib","DNA damage response","CNA_RAD51","RPPA_RAD51","dir",0.0802
"osimertinib","DNA damage response","CNA_RAD51","RPPA_XRCC1","dir",0.0232
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_RAD51","dir",0.1759
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_TP53BP1","dir",0.7986
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_XRCC1","dir",0.0414
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_XRCC5","dir",0.0373
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_RAD50","dir",0.1195
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_BRCA2","dir",0.078
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_TP53","dir",0.0281
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_ATM","dir",0.047
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_CHEK1","dir",0.0647
"osimertinib","DNA damage response","CNA_TP53BP1","mRNA_CHEK2","dir",0.0366
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_TP53BP1","dir",0.0831
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_ATM","dir",0.0489
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_BRCA2","dir",0.1177
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_CHEK1","dir",0.0429
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_CHEK2","dir",0.041
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_XRCC5","dir",0.045
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_MRE11A","dir",0.0336
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_TP53","dir",0.0495
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_RAD50","dir",0.0332
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_RAD51","dir",0.0835
"osimertinib","DNA damage response","CNA_TP53BP1","RPPA_XRCC1","dir",0.0243
"osimertinib","DNA damage response","CNA_TP53","mRNA_RAD51","dir",0.0491
"osimertinib","DNA damage response","CNA_TP53","mRNA_TP53BP1","dir",0.0297
"osimertinib","DNA damage response","CNA_TP53","mRNA_XRCC1","dir",0.0377
"osimertinib","DNA damage response","CNA_TP53","mRNA_XRCC5","dir",0.0449
"osimertinib","DNA damage response","CNA_TP53","mRNA_RAD50","dir",0.0378
"osimertinib","DNA damage response","CNA_TP53","mRNA_BRCA2","dir",0.0416
"osimertinib","DNA damage response","CNA_TP53","mRNA_TP53","dir",0.9859
"osimertinib","DNA damage response","CNA_TP53","mRNA_ATM","dir",0.0449
"osimertinib","DNA damage response","CNA_TP53","mRNA_CHEK1","dir",0.0304
"osimertinib","DNA damage response","CNA_TP53","mRNA_CHEK2","dir",0.0265
"osimertinib","DNA damage response","CNA_TP53","RPPA_TP53BP1","dir",0.0317
"osimertinib","DNA damage response","CNA_TP53","RPPA_ATM","dir",0.0432
"osimertinib","DNA damage response","CNA_TP53","RPPA_BRCA2","dir",0.0412
"osimertinib","DNA damage response","CNA_TP53","RPPA_CHEK1","dir",0.0283
"osimertinib","DNA damage response","CNA_TP53","RPPA_CHEK2","dir",0.027
"osimertinib","DNA damage response","CNA_TP53","RPPA_XRCC5","dir",0.0626
"osimertinib","DNA damage response","CNA_TP53","RPPA_MRE11A","dir",0.0726
"osimertinib","DNA damage response","CNA_TP53","RPPA_TP53","dir",0.0271
"osimertinib","DNA damage response","CNA_TP53","RPPA_RAD50","dir",0.0584
"osimertinib","DNA damage response","CNA_TP53","RPPA_RAD51","dir",0.0237
"osimertinib","DNA damage response","CNA_TP53","RPPA_XRCC1","dir",0.0288
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_RAD51","dir",0.0857
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_TP53BP1","dir",0.0939
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_XRCC1","dir",0.974
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_XRCC5","dir",0.0516
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_RAD50","dir",0.0409
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_BRCA2","dir",0.0533
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_TP53","dir",0.0318
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_ATM","dir",0.0328
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_CHEK1","dir",0.0379
"osimertinib","DNA damage response","CNA_XRCC1","mRNA_CHEK2","dir",0.0325
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_TP53BP1","dir",0.0485
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_ATM","dir",0.0384
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_BRCA2","dir",0.0329
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_CHEK1","dir",0.0326
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_CHEK2","dir",0.0348
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_XRCC5","dir",0.0723
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_MRE11A","dir",0.0286
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_TP53","dir",0.0419
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_RAD50","dir",0.0395
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_RAD51","dir",0.0274
"osimertinib","DNA damage response","CNA_XRCC1","RPPA_XRCC1","dir",0.0472
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_RAD51","dir",0.0569
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_TP53BP1","dir",0.0615
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_XRCC1","dir",0.032
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_XRCC5","dir",0.9821
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_RAD50","dir",0.0383
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_BRCA2","dir",0.0347
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_TP53","dir",0.0265
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_ATM","dir",0.023
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_CHEK1","dir",0.0369
"osimertinib","DNA damage response","CNA_XRCC5","mRNA_CHEK2","dir",0.026
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_TP53BP1","dir",0.0465
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_ATM","dir",0.0497
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_BRCA2","dir",0.0279
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_CHEK1","dir",0.0305
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_CHEK2","dir",0.0356
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_XRCC5","dir",0.1023
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_MRE11A","dir",0.0519
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_TP53","dir",0.074
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_RAD50","dir",0.0421
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_RAD51","dir",0.0264
"osimertinib","DNA damage response","CNA_XRCC5","RPPA_XRCC1","dir",0.0358
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_RAD51","dir",0.0527
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_TP53BP1","dir",0.0559
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_XRCC1","dir",0.0258
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_XRCC5","dir",0.0411
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_RAD50","dir",0.0388
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_BRCA2","dir",0.04
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_TP53","dir",0.033
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_ATM","dir",0.0247
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_CHEK1","dir",0.0324
"osimertinib","DNA damage response","CNA_CHEK2","mRNA_CHEK2","dir",0.9871
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_TP53BP1","dir",0.046
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_ATM","dir",0.0527
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_BRCA2","dir",0.0406
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_CHEK1","dir",0.0392
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_CHEK2","dir",0.1311
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_XRCC5","dir",0.0433
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_MRE11A","dir",0.22
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_TP53","dir",0.0291
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_RAD50","dir",0.0809
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_RAD51","dir",0.0319
"osimertinib","DNA damage response","CNA_CHEK2","RPPA_XRCC1","dir",0.0168
"osimertinib","DNA damage response","CNA_RAD50","mRNA_RAD51","dir",0.0412
"osimertinib","DNA damage response","CNA_RAD50","mRNA_TP53BP1","dir",0.0356
"osimertinib","DNA damage response","CNA_RAD50","mRNA_XRCC1","dir",0.0397
"osimertinib","DNA damage response","CNA_RAD50","mRNA_XRCC5","dir",0.0265
"osimertinib","DNA damage response","CNA_RAD50","mRNA_RAD50","dir",0.9516
"osimertinib","DNA damage response","CNA_RAD50","mRNA_BRCA2","dir",0.0408
"osimertinib","DNA damage response","CNA_RAD50","mRNA_TP53","dir",0.0268
"osimertinib","DNA damage response","CNA_RAD50","mRNA_ATM","dir",0.0253
"osimertinib","DNA damage response","CNA_RAD50","mRNA_CHEK1","dir",0.0418
"osimertinib","DNA damage response","CNA_RAD50","mRNA_CHEK2","dir",0.087
"osimertinib","DNA damage response","CNA_RAD50","RPPA_TP53BP1","dir",0.0373
"osimertinib","DNA damage response","CNA_RAD50","RPPA_ATM","dir",0.0322
"osimertinib","DNA damage response","CNA_RAD50","RPPA_BRCA2","dir",0.0865
"osimertinib","DNA damage response","CNA_RAD50","RPPA_CHEK1","dir",0.0337
"osimertinib","DNA damage response","CNA_RAD50","RPPA_CHEK2","dir",0.1035
"osimertinib","DNA damage response","CNA_RAD50","RPPA_XRCC5","dir",0.1972
"osimertinib","DNA damage response","CNA_RAD50","RPPA_MRE11A","dir",0.0424
"osimertinib","DNA damage response","CNA_RAD50","RPPA_TP53","dir",0.0177
"osimertinib","DNA damage response","CNA_RAD50","RPPA_RAD50","dir",0.0567
"osimertinib","DNA damage response","CNA_RAD50","RPPA_RAD51","dir",0.0563
"osimertinib","DNA damage response","CNA_RAD50","RPPA_XRCC1","dir",0.0341
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_TP53BP1","dir",0.0432
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_ATM","dir",0.0488
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_BRCA2","dir",0.0648
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_CHEK1","dir",0.052
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_CHEK2","dir",0.026
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_XRCC5","dir",0.0371
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_MRE11A","dir",0.0347
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_TP53","dir",0.0287
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_RAD50","dir",0.0294
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_RAD51","dir",0.8353
"osimertinib","DNA damage response","mRNA_RAD51","RPPA_XRCC1","dir",0.0289
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_TP53BP1","dir",0.836
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_ATM","dir",0.0581
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_BRCA2","dir",0.0637
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_CHEK1","dir",0.0824
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_CHEK2","dir",0.0401
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_XRCC5","dir",0.0465
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_MRE11A","dir",0.0419
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_TP53","dir",0.0238
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_RAD50","dir",0.0501
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_RAD51","dir",0.0558
"osimertinib","DNA damage response","mRNA_TP53BP1","RPPA_XRCC1","dir",0.0347
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_TP53BP1","dir",0.0446
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_ATM","dir",0.0425
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_BRCA2","dir",0.0377
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_CHEK1","dir",0.0371
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_CHEK2","dir",0.0555
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_XRCC5","dir",0.0329
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_MRE11A","dir",0.0308
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_TP53","dir",0.0346
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_RAD50","dir",0.1289
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_RAD51","dir",0.0203
"osimertinib","DNA damage response","mRNA_XRCC1","RPPA_XRCC1","dir",0.9835
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_TP53BP1","dir",0.0423
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_ATM","dir",0.053
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_BRCA2","dir",0.0263
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_CHEK1","dir",0.0322
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_CHEK2","dir",0.0685
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_XRCC5","dir",0.0822
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_MRE11A","dir",0.0481
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_TP53","dir",0.0321
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_RAD50","dir",0.0392
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_RAD51","dir",0.0524
"osimertinib","DNA damage response","mRNA_XRCC5","RPPA_XRCC1","dir",0.056
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_TP53BP1","dir",0.3767
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_ATM","dir",0.0745
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_BRCA2","dir",0.2878
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_CHEK1","dir",0.0276
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_CHEK2","dir",0.0581
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_XRCC5","dir",0.0323
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_MRE11A","dir",0.0453
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_TP53","dir",0.0391
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_RAD50","dir",0.2213
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_RAD51","dir",0.046
"osimertinib","DNA damage response","mRNA_RAD50","RPPA_XRCC1","dir",0.0156
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_TP53BP1","dir",0.051
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_ATM","dir",0.0426
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_BRCA2","dir",0.0384
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_CHEK1","dir",0.037
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_CHEK2","dir",0.0432
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_XRCC5","dir",0.0578
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_MRE11A","dir",0.1342
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_TP53","dir",0.0701
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_RAD50","dir",0.0462
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_RAD51","dir",0.0541
"osimertinib","DNA damage response","mRNA_BRCA2","RPPA_XRCC1","dir",0.0209
"osimertinib","DNA damage response","mRNA_TP53","RPPA_TP53BP1","dir",0.0387
"osimertinib","DNA damage response","mRNA_TP53","RPPA_ATM","dir",0.0401
"osimertinib","DNA damage response","mRNA_TP53","RPPA_BRCA2","dir",0.0306
"osimertinib","DNA damage response","mRNA_TP53","RPPA_CHEK1","dir",0.0736
"osimertinib","DNA damage response","mRNA_TP53","RPPA_CHEK2","dir",0.0348
"osimertinib","DNA damage response","mRNA_TP53","RPPA_XRCC5","dir",0.0517
"osimertinib","DNA damage response","mRNA_TP53","RPPA_MRE11A","dir",0.0388
"osimertinib","DNA damage response","mRNA_TP53","RPPA_TP53","dir",0.9996
"osimertinib","DNA damage response","mRNA_TP53","RPPA_RAD50","dir",0.1371
"osimertinib","DNA damage response","mRNA_TP53","RPPA_RAD51","dir",0.028
"osimertinib","DNA damage response","mRNA_TP53","RPPA_XRCC1","dir",0.0216
"osimertinib","DNA damage response","mRNA_ATM","RPPA_TP53BP1","dir",0.0618
"osimertinib","DNA damage response","mRNA_ATM","RPPA_ATM","dir",0.6518
"osimertinib","DNA damage response","mRNA_ATM","RPPA_BRCA2","dir",0.3612
"osimertinib","DNA damage response","mRNA_ATM","RPPA_CHEK1","dir",0.2175
"osimertinib","DNA damage response","mRNA_ATM","RPPA_CHEK2","dir",0.035
"osimertinib","DNA damage response","mRNA_ATM","RPPA_XRCC5","dir",0.1611
"osimertinib","DNA damage response","mRNA_ATM","RPPA_MRE11A","dir",0.0443
"osimertinib","DNA damage response","mRNA_ATM","RPPA_TP53","dir",0.0317
"osimertinib","DNA damage response","mRNA_ATM","RPPA_RAD50","dir",0.1124
"osimertinib","DNA damage response","mRNA_ATM","RPPA_RAD51","dir",0.0475
"osimertinib","DNA damage response","mRNA_ATM","RPPA_XRCC1","dir",0.0736
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_TP53BP1","dir",0.0547
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_ATM","dir",0.0389
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_BRCA2","dir",0.033
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_CHEK1","dir",0.3459
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_CHEK2","dir",0.0412
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_XRCC5","dir",0.2305
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_MRE11A","dir",0.0795
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_TP53","dir",0.0283
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_RAD50","dir",0.0513
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_RAD51","dir",0.0398
"osimertinib","DNA damage response","mRNA_CHEK1","RPPA_XRCC1","dir",0.0423
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_TP53BP1","dir",0.0428
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_ATM","dir",0.0488
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_BRCA2","dir",0.0449
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_CHEK1","dir",0.0412
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_CHEK2","dir",0.98
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_XRCC5","dir",0.0576
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_MRE11A","dir",0.1612
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_TP53","dir",0.0469
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_RAD50","dir",0.0403
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_RAD51","dir",0.024
"osimertinib","DNA damage response","mRNA_CHEK2","RPPA_XRCC1","dir",0.0221
"osimertinib","DNA damage response","CNA_ATM","Drug_osimertinib","dir",0.0221
"osimertinib","DNA damage response","CNA_CHEK1","Drug_osimertinib","dir",0.0263
"osimertinib","DNA damage response","CNA_BRCA2","Drug_osimertinib","dir",0.0472
"osimertinib","DNA damage response","CNA_RAD51","Drug_osimertinib","dir",0.0281
"osimertinib","DNA damage response","CNA_TP53BP1","Drug_osimertinib","dir",0.025
"osimertinib","DNA damage response","CNA_TP53","Drug_osimertinib","dir",0.0281
"osimertinib","DNA damage response","CNA_XRCC1","Drug_osimertinib","dir",0.0251
"osimertinib","DNA damage response","CNA_XRCC5","Drug_osimertinib","dir",0.0263
"osimertinib","DNA damage response","CNA_CHEK2","Drug_osimertinib","dir",0.0252
"osimertinib","DNA damage response","CNA_RAD50","Drug_osimertinib","dir",0.0203
"osimertinib","DNA damage response","mRNA_RAD51","Drug_osimertinib","dir",0.025
"osimertinib","DNA damage response","mRNA_TP53BP1","Drug_osimertinib","dir",0.0471
"osimertinib","DNA damage response","mRNA_XRCC1","Drug_osimertinib","dir",0.0732
"osimertinib","DNA damage response","mRNA_XRCC5","Drug_osimertinib","dir",0.0286
"osimertinib","DNA damage response","mRNA_RAD50","Drug_osimertinib","dir",0.0275
"osimertinib","DNA damage response","mRNA_BRCA2","Drug_osimertinib","dir",0.0555
"osimertinib","DNA damage response","mRNA_TP53","Drug_osimertinib","dir",0.0495
"osimertinib","DNA damage response","mRNA_ATM","Drug_osimertinib","dir",0.1473
"osimertinib","DNA damage response","mRNA_CHEK1","Drug_osimertinib","dir",0.0389
"osimertinib","DNA damage response","mRNA_CHEK2","Drug_osimertinib","dir",0.2888
"osimertinib","DNA damage response","RPPA_TP53BP1","Drug_osimertinib","dir",0.0232
"osimertinib","DNA damage response","RPPA_ATM","Drug_osimertinib","dir",0.0241
"osimertinib","DNA damage response","RPPA_BRCA2","Drug_osimertinib","dir",0.0263
"osimertinib","DNA damage response","RPPA_CHEK1","Drug_osimertinib","dir",0.2722
"osimertinib","DNA damage response","RPPA_CHEK2","Drug_osimertinib","dir",0.0458
"osimertinib","DNA damage response","RPPA_XRCC5","Drug_osimertinib","dir",0.0384
"osimertinib","DNA damage response","RPPA_MRE11A","Drug_osimertinib","dir",0.0359
"osimertinib","DNA damage response","RPPA_TP53","Drug_osimertinib","dir",0.1246
"osimertinib","DNA damage response","RPPA_RAD50","Drug_osimertinib","dir",0.0495
"osimertinib","DNA damage response","RPPA_RAD51","Drug_osimertinib","dir",0.0312
"osimertinib","DNA damage response","RPPA_XRCC1","Drug_osimertinib","dir",0.0259
"osimertinib","EMT","CNA_CDH1","CNA_CLDN7","und",0.0013
"osimertinib","EMT","CNA_CDH1","CNA_CDH2","und",3e-04
"osimertinib","EMT","CNA_CDH1","CNA_FN1","und",1e-04
"osimertinib","EMT","CNA_CDH1","CNA_COL6A1","und",0.0019
"osimertinib","EMT","CNA_CDH1","CNA_CTNNB1","und",3e-04
"osimertinib","EMT","CNA_CDH1","CNA_SERPINE1","und",2e-04
"osimertinib","EMT","CNA_CLDN7","CNA_CDH2","und",0.4158
"osimertinib","EMT","CNA_CLDN7","CNA_FN1","und",4e-04
"osimertinib","EMT","CNA_CLDN7","CNA_COL6A1","und",0.0367
"osimertinib","EMT","CNA_CLDN7","CNA_CTNNB1","und",9e-04
"osimertinib","EMT","CNA_CLDN7","CNA_SERPINE1","und",0.0055
"osimertinib","EMT","CNA_CDH2","CNA_FN1","und",6e-04
"osimertinib","EMT","CNA_CDH2","CNA_COL6A1","und",0.0014
"osimertinib","EMT","CNA_CDH2","CNA_CTNNB1","und",0.0016
"osimertinib","EMT","CNA_FN1","CNA_COL6A1","und",5e-04
"osimertinib","EMT","CNA_FN1","CNA_CTNNB1","und",2e-04
"osimertinib","EMT","CNA_FN1","CNA_SERPINE1","und",1e-04
"osimertinib","EMT","CNA_COL6A1","CNA_CTNNB1","und",6e-04
"osimertinib","EMT","CNA_COL6A1","CNA_SERPINE1","und",4e-04
"osimertinib","EMT","CNA_CTNNB1","CNA_SERPINE1","und",5e-04
"osimertinib","EMT","mRNA_CDH1","mRNA_SERPINE1","und",0.0748
"osimertinib","EMT","mRNA_CDH1","mRNA_FN1","und",0.0043
"osimertinib","EMT","mRNA_CDH1","mRNA_COL6A1","und",0.0117
"osimertinib","EMT","mRNA_CDH1","mRNA_CTNNB1","und",0.0165
"osimertinib","EMT","mRNA_CDH1","mRNA_CDH2","und",0.0349
"osimertinib","EMT","mRNA_CDH1","mRNA_CLDN7","und",0.9999
"osimertinib","EMT","mRNA_SERPINE1","mRNA_FN1","und",0.0093
"osimertinib","EMT","mRNA_SERPINE1","mRNA_COL6A1","und",0.9984
"osimertinib","EMT","mRNA_SERPINE1","mRNA_CTNNB1","und",0.0053
"osimertinib","EMT","mRNA_SERPINE1","mRNA_CDH2","und",0.4937
"osimertinib","EMT","mRNA_SERPINE1","mRNA_CLDN7","und",0.0231
"osimertinib","EMT","mRNA_FN1","mRNA_COL6A1","und",0.0173
"osimertinib","EMT","mRNA_FN1","mRNA_CTNNB1","und",0.0069
"osimertinib","EMT","mRNA_FN1","mRNA_CDH2","und",0.0056
"osimertinib","EMT","mRNA_FN1","mRNA_CLDN7","und",0.0033
"osimertinib","EMT","mRNA_COL6A1","mRNA_CTNNB1","und",0.0085
"osimertinib","EMT","mRNA_COL6A1","mRNA_CDH2","und",0.0104
"osimertinib","EMT","mRNA_COL6A1","mRNA_CLDN7","und",0.0077
"osimertinib","EMT","mRNA_CTNNB1","mRNA_CDH2","und",0.0035
"osimertinib","EMT","mRNA_CTNNB1","mRNA_CLDN7","und",0.018
